"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,49.3,49.3,50.7,"Herisau AR","Herisau (AR)","Herisau AR","Nein zur Änderung des Transplantationsgesetzes: Herisau hat die Vorlage mit 50,7 Prozent Nein-Stimmen verworfen. Herisau hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La nouvelle loi sur la transplantation d'organes n'a pas trouvé grâce aux yeux des citoyens de Herisau. Ils ont refusé la modification à 50,7 pour cent. Herisau a rejeté la modification, tout comme son canton.","Nel comune di Herisau la legge sui trapianti è stata respinta con il 50,7 percento dei voti. Il comune di Herisau bocciando la legge si è espresso come il suo cantone."
3002,40.4,40.4,59.6,"Hundwil AR","Hundwil (AR)","Hundwil AR","In Hundwil die Änderung des Transplantationsgesetzes keine Mehrheit gefunden: 59,6 Prozent haben es abgelehnt. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à la loi sur la transplantation d'organes à Hundwil. Les habitants ont refusé la loi modifiée à 59,6 pour cent. Hundwil a rejeté la modification, tout comme son canton.","A Hundwil i cittadini hanno respinto, con il 59,6 percento dei voti, la legge sui trapianti. Il comune di Hundwil bocciando la legge si è espresso come il suo cantone."
3003,37.4,37.4,62.6,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","62,6 Prozent Stimmbürgerinnen und Stimmbürger von Schönengrund haben Nein gesagt zur Änderung des Transplantationsgesetzes. Schönengrund hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Schönengrund, les citoyens rejettent à 62,6 pour cent la loi sur la transplantation d'organes. Schönengrund a rejeté la modification, tout comme son canton.","I cittadini di Schönengrund si sono espressi contro la legge sui trapianti. Il testo è stato respinto con il 62,6 percento dei voti. Il comune di Schönengrund bocciando la legge si è espresso come il suo cantone."
3004,46.8,46.8,53.2,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn ist gegen die Änderung des Transplantationsgesetzes: Sie hat den Bundesbeschluss mit 53,2 Prozent Nein verworfen. Schwellbrunn hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La modification de la loi sur la transplantation d'organes est refusée à 53,2 pour cent à Schwellbrunn. Schwellbrunn a rejeté la modification, tout comme son canton.","Nel comune di Schwellbrunn la legge sui trapianti è stata bocciata con il 53,2 percento dei voti. Il comune di Schwellbrunn bocciando la legge si è espresso come il suo cantone."
3005,51.9,51.9,48.1,"Stein AR","Stein (AR)","Stein AR","51,9 Prozent der Stimmbürgerinnen und Stimmbürger von Stein AR haben sich für die Änderung des Transplantationsgesetzes ausgesprochen. Stein AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Stein (AR), les habitants disent oui à 51,9 pour cent à la modification de la loi sur la transplantation d'organes. Stein (AR) a accepté cette modification, contrairement à son canton.","Nel comune di Stein AR la legge sui trapianti è stata approvata con il 51,9 percento dei voti. Il comune di Stein AR approvando la legge è andato controcorrente rispetto al suo cantone."
3006,39.5,39.5,60.5,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Die Gemeinde Urnäsch ist gegen die Änderung des Transplantationsgesetzes: Sie hat den Bundesbeschluss mit 60,5 Prozent Nein verworfen. Urnäsch hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La modification de la loi sur la transplantation d'organes est refusée à 60,5 pour cent à Urnäsch. Urnäsch a rejeté la modification, tout comme son canton.","Nel comune di Urnäsch la legge sui trapianti è stata bocciata con il 60,5 percento dei voti. Il comune di Urnäsch bocciando la legge si è espresso come il suo cantone."
3007,51.5,51.5,48.5,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","51,5 Prozent der Stimmbürgerinnen und Stimmbürger in Waldstatt haben Ja gesagt zur Änderung des Transplantationsgesetzes. Waldstatt hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants de Waldstatt acceptent avec 51,5 pour cent de oui la modification de la loi sur la transplantation d'organes. Waldstatt a accepté cette modification, contrairement à son canton.","Con il 51,5 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto la legge sui trapianti. Il comune di Waldstatt approvando la legge è andato controcorrente rispetto al suo cantone."
3021,46.1,46.1,53.9,"Bühler AR","Bühler (AR)","Bühler AR","In Bühler die Änderung des Transplantationsgesetzes keine Mehrheit gefunden: 53,9 Prozent haben es abgelehnt. Bühler hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à la loi sur la transplantation d'organes à Bühler. Les habitants ont refusé la loi modifiée à 53,9 pour cent. Bühler a rejeté la modification, tout comme son canton.","A Bühler i cittadini hanno respinto, con il 53,9 percento dei voti, la legge sui trapianti. Il comune di Bühler bocciando la legge si è espresso come il suo cantone."
3022,46.6,46.6,53.4,"Gais AR","Gais (AR)","Gais AR","Mit 509 Nein- zu 444 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Gais die Änderung des Transplantationsgesetzes abgelehnt. Dies entspricht 53,4 Prozent. Gais hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La population de Gais rejette à 53,4 pour cent des voix la loi sur la transplantation d'organes. Gais a rejeté la modification, tout comme son canton.","Con il 53,4 percento di ""no"", i cittadini del comune di Gais hanno respinto la legge sui trapianti. Il comune di Gais bocciando la legge si è espresso come il suo cantone."
3023,55.2,55.2,44.8,"Speicher AR","Speicher (AR)","Speicher AR","Speicher hat die Änderung des Transplantationsgesetzes mit 55,2 Prozent der Stimmen angenommen. Speicher hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants de Speicher soutiennent à 55,2 pour cent la modification de la loi sur la transplantation d'organes. Speicher a accepté cette modification, contrairement à son canton.","A Speicher i cittadini hanno accolto, con il 55,2 percento dei voti, la legge sui trapianti. Il comune di Speicher approvando la legge è andato controcorrente rispetto al suo cantone."
