"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,73.2,73.2,26.8,"Herisau AR","Herisau (AR)","Herisau AR","Ja zum höheren Frontex-Beitrag in Herisau. Die Gemeinde hat die Vorlage mit 73,2 Prozent der Stimmen angenommen. Herisau hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Herisau avec 73,2 pour cent de oui. Herisau a approuvé la modification de la loi, tout comme son canton.","Da Herisau è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 73,2 percento dei voti. Il comune di Herisau approvando la legge si è espresso come il suo cantone."
3002,59.3,59.3,40.7,"Hundwil AR","Hundwil (AR)","Hundwil AR","59,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hundwil haben einem höheren Frontex-Beitrag zugestimmt. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les électeurs de Hundwil valident le renforcement de la participation de la Suisse à Frontex avec 59,3 pour cent de oui. Hundwil a approuvé la modification de la loi, tout comme son canton.","A Hundwil i cittadini hanno accolto, con il 59,3 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Hundwil approvando la legge si è espresso come il suo cantone."
3003,60.1,60.1,39.9,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Die Gemeinde Schönengrund hat den höheren Frontex-Beitrag mit 60,1 Prozent angenommen. Schönengrund hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","A Schönengrund, les habitants disent oui à 60,1 pour cent au renforcement de la participation de la Suisse à Frontex. Schönengrund a approuvé la modification de la loi, tout comme son canton.","Nel comune di Schönengrund la maggiore partecipazione a Frontex è stata approvata con il 60,1 percento dei voti. Il comune di Schönengrund approvando la legge si è espresso come il suo cantone."
3004,59.4,59.4,40.6,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn hat den höheren Frontex-Beitrag mit 59,4 Prozent Ja-Stimmen angenommen. Schwellbrunn hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les habitants de Schwellbrunn acceptent le renforcement de la participation de la Suisse à Frontex avec 59,4 pour cent de oui. Schwellbrunn a approuvé la modification de la loi, tout comme son canton.","Nel comune di Schwellbrunn la maggiore partecipazione a Frontex è stata accettata con il 59,4 percento dei voti. Il comune di Schwellbrunn approvando la legge si è espresso come il suo cantone."
3005,70.3,70.3,29.7,"Stein AR","Stein (AR)","Stein AR","Die Gemeinde Stein AR hat den höheren Frontex-Beitrag mit 70,3 Prozent angenommen. Stein AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","A Stein (AR), les habitants disent oui à 70,3 pour cent au renforcement de la participation de la Suisse à Frontex. Stein (AR) a approuvé la modification de la loi, tout comme son canton.","Nel comune di Stein AR la maggiore partecipazione a Frontex è stata approvata con il 70,3 percento dei voti. Il comune di Stein AR approvando la legge si è espresso come il suo cantone."
3006,58.6,58.6,41.4,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Die Gemeinde Urnäsch hat den höheren Frontex-Beitrag mit 58,6 Prozent Ja-Stimmen angenommen. Urnäsch hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les habitants d'Urnäsch acceptent le renforcement de la participation de la Suisse à Frontex avec 58,6 pour cent de oui. Urnäsch a approuvé la modification de la loi, tout comme son canton.","Nel comune di Urnäsch la maggiore partecipazione a Frontex è stata accettata con il 58,6 percento dei voti. Il comune di Urnäsch approvando la legge si è espresso come il suo cantone."
3007,69.3,69.3,30.7,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","69,3 Prozent der Abstimmenden in der Gemeinde Waldstatt haben Ja gesagt zum höheren Frontex-Beitrag. Waldstatt hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","C'est oui à 69,3 pour cent au renforcement de la participation de la Suisse à Frontex à Waldstatt. Waldstatt a approuvé la modification de la loi, tout comme son canton.","Con il 69,3 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto la maggiore partecipazione a Frontex. Il comune di Waldstatt approvando la legge si è espresso come il suo cantone."
3021,66,66,34,"Bühler AR","Bühler (AR)","Bühler AR","66 Prozent der Stimmbürgerinnen und Stimmbürger von Bühler haben einem höheren Frontex-Beitrag zugestimmt. Bühler hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les électeurs de Bühler valident le renforcement de la participation de la Suisse à Frontex avec 66 pour cent de oui. Bühler a approuvé la modification de la loi, tout comme son canton.","A Bühler i cittadini hanno accolto, con il 66 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Bühler approvando la legge si è espresso come il suo cantone."
3022,68.3,68.3,31.7,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 68,3 Prozent angenommen. Gais hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","A Gais, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 68,3 pour cent de oui. Gais a approuvé la modification de la loi, tout comme son canton.","I cittadini di Gais si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 68,3 percento dei voti. Il comune di Gais approvando la legge si è espresso come il suo cantone."
3023,74.2,74.2,25.8,"Speicher AR","Speicher (AR)","Speicher AR","74,2 Prozent der Stimmbürgerinnen und Stimmbürger von Speicher haben einem höheren Frontex-Beitrag zugestimmt. Speicher hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les électeurs de Speicher valident le renforcement de la participation de la Suisse à Frontex avec 74,2 pour cent de oui. Speicher a approuvé la modification de la loi, tout comme son canton.","A Speicher i cittadini hanno accolto, con il 74,2 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Speicher approvando la legge si è espresso come il suo cantone."
